LSOA code,Have central heating,No central heating
E01018130,99.62917182,0.370828183
E01018131,98.63636364,1.363636364
E01018133,99.10714286,0.892857143
E01018134,97.82051282,2.179487179
E01018136,99.41860465,0.581395349
E01018137,99.58791209,0.412087912
E01018138,98.40075259,1.599247413
E01018139,98.86547812,1.13452188
E01018140,99.01380671,0.986193294
E01018141,99.43422914,0.565770863
E01018142,99.04761905,0.952380952
E01018143,98.98305085,1.016949153
E01018144,98.55537721,1.444622793
E01018145,97.72727273,2.272727273
E01018146,98.86649874,1.133501259
E01018147,98.55072464,1.449275362
E01018148,99.42638623,0.573613767
E01018149,99.45355191,0.546448087
E01018150,98.52289513,1.477104874
E01018152,99.4966443,0.503355705
E01018153,98.55263158,1.447368421
E01018154,99.26267281,0.737327189
E01018155,99.27219796,0.727802038
E01018156,98.89042996,1.109570042
E01018157,98.34123223,1.658767773
E01018158,98.23399558,1.766004415
E01018159,98.35575486,1.644245142
E01018160,99.26578561,0.734214391
E01018161,97.78156997,2.218430034
E01018162,99.19484702,0.805152979
E01018163,98.67986799,1.320132013
E01018164,97.14285714,2.857142857
E01018165,98.56373429,1.436265709
E01018166,98.92638037,1.073619632
E01018167,99.49748744,0.502512563
E01018168,98.56175973,1.438240271
E01018169,99.34497817,0.655021834
E01018170,97.98657718,2.013422819
E01018171,99.56458636,0.435413643
E01018172,98.93455099,1.065449011
E01018173,97.68339768,2.316602317
E01018174,99.13294798,0.867052023
E01018175,99.10071942,0.899280576
E01018176,99.80806142,0.19193858
E01018177,99.2248062,0.775193798
E01018178,99.11242604,0.887573964
E01018179,98.84488449,1.155115512
E01018180,98.2547993,1.745200698
E01018182,98.79725086,1.202749141
E01018183,99.5215311,0.4784689
E01018184,99.4,0.6
E01018185,98.62637363,1.373626374
E01018186,99.04891304,0.951086957
E01018187,98.00865801,1.991341991
E01018188,98.74213836,1.257861635
E01018189,99.4011976,0.598802395
E01018190,98.94736842,1.052631579
E01018191,99.64726631,0.352733686
E01018192,99.10941476,0.890585242
E01018193,99.26739927,0.732600733
E01018194,98.80749574,1.192504259
E01018195,99.63963964,0.36036036
E01018196,98.91304348,1.086956522
E01018197,98.14814815,1.851851852
E01018198,99.00990099,0.99009901
E01018199,99.24585219,0.754147813
E01018200,99.39117199,0.608828006
E01018201,99.18962723,0.810372771
E01018202,99.6875,0.3125
E01018203,99.62168979,0.378310214
E01018204,99.0990991,0.900900901
E01018205,97.59615385,2.403846154
E01018206,99.47506562,0.524934383
E01018207,99.53775039,0.462249615
E01018208,99.33481153,0.66518847
E01018209,99.25373134,0.746268657
E01018210,97.57281553,2.427184466
E01018211,99.34383202,0.656167979
E01018212,99.11634757,0.88365243
E01018213,99.36948298,0.630517024
E01018214,99.15966387,0.840336134
E01018215,99.66942149,0.330578512
E01018216,99.39332659,0.606673407
E01018217,99.04371585,0.956284153
E01018218,99.15492958,0.845070423
E01018219,99.83249581,0.167504188
E01018220,98.82154882,1.178451178
E01018221,98.2781457,1.721854305
E01018222,99.31740614,0.682593857
E01018223,99.1576414,0.842358604
E01018224,98.97610922,1.023890785
E01018225,98.12889813,1.871101871
E01018226,99.76190476,0.238095238
E01018227,98.33546735,1.66453265
E01018228,99.09365559,0.906344411
E01018231,98.4082397,1.5917603
E01018232,98.663926,1.336073998
E01018233,98.64661654,1.353383459
E01018234,99.14040115,0.859598854
E01018235,98.99425287,1.005747126
E01018236,99.18032787,0.819672131
E01018237,99.67373573,0.326264274
E01018238,99.15110357,0.848896435
E01018239,99.19093851,0.809061489
E01018240,98.88268156,1.117318436
E01018241,100,0
E01018242,99.3006993,0.699300699
E01018243,98.64864865,1.351351351
E01018244,98.58974359,1.41025641
E01018245,99.44367177,0.556328234
E01018246,98.1612447,1.838755304
E01018247,98.91304348,1.086956522
E01018248,99.87277354,0.127226463
E01018251,99.17695473,0.823045267
E01018252,99.50331126,0.496688742
E01018253,99.33035714,0.669642857
E01018254,99.65909091,0.340909091
E01018255,98.92703863,1.072961373
E01018256,99.60822723,0.391772772
E01018257,99.36102236,0.638977636
E01018258,99.27325581,0.726744186
E01018259,99.32318105,0.676818951
E01018260,99.54699887,0.453001133
E01018262,99.44852941,0.551470588
E01018263,99.50657895,0.493421053
E01018264,99.56834532,0.431654676
E01018265,99.01685393,0.983146067
E01018267,99.60784314,0.392156863
E01018268,98.51668727,1.483312732
E01018269,98.96449704,1.035502959
E01018270,99.56803456,0.431965443
E01018271,98.58934169,1.410658307
E01018272,100,0
E01018273,98.48254932,1.517450683
E01018274,98.82869693,1.171303075
E01018275,99.39236111,0.607638889
E01018276,99.51612903,0.483870968
E01018277,99.21976593,0.78023407
E01018278,99.70788705,0.29211295
E01018279,98.86201991,1.137980085
E01018280,99.35379645,0.646203554
E01018281,99.70972424,0.290275762
E01018282,99.46332737,0.53667263
E01018283,99.38900204,0.610997963
E01018284,99.13194444,0.868055556
E01018285,99.48892675,0.511073254
E01018286,98.78787879,1.212121212
E01018287,97.02276708,2.977232925
E01018288,99.28952043,0.710479574
E01018289,99.80276134,0.197238659
E01018290,99.5049505,0.495049505
E01018291,99.58847737,0.411522634
E01018292,99.65517241,0.344827586
E01018293,99.55752212,0.442477876
E01018294,97.98657718,2.013422819
E01018295,99.56896552,0.431034483
E01018296,99.11308204,0.88691796
E01018297,98.33333333,1.666666667
E01018298,99.28263989,0.717360115
E01018299,99.490316,0.509683996
E01018300,98.85931559,1.140684411
E01018301,99.65457686,0.345423143
E01018302,99.18166939,0.818330606
E01018303,99.43074004,0.569259962
E01018304,99.56331878,0.436681223
E01018305,98.88888889,1.111111111
E01018306,99.8381877,0.161812298
E01018307,99.56709957,0.432900433
E01018308,98.58490566,1.41509434
E01018309,99.54614221,0.453857791
E01018310,99.06687403,0.933125972
E01018311,98.7933635,1.206636501
E01018312,98.66220736,1.337792642
E01018313,100,0
E01018314,98.74301676,1.25698324
E01018315,98.91500904,1.084990958
E01018316,97.79286927,2.20713073
E01018317,98.53333333,1.466666667
E01018319,98.92891918,1.071080818
E01018320,98.34983498,1.650165017
E01018321,98.74776386,1.252236136
E01018322,99.80237154,0.197628458
E01018323,99.50331126,0.496688742
E01018324,99.27536232,0.724637681
E01018325,99.33665008,0.663349917
E01018328,98.46827133,1.531728665
E01018330,99.36440678,0.63559322
E01018331,97.08222812,2.917771883
E01018332,98.94514768,1.054852321
E01018333,98.84726225,1.152737752
E01018334,99.85358712,0.146412884
E01018335,98.84696017,1.153039832
E01018336,99.24528302,0.754716981
E01018337,98.33948339,1.660516605
E01018338,98.36477987,1.635220126
E01018339,99.73357016,0.26642984
E01018340,99.19246299,0.807537012
E01018341,98.83268482,1.167315175
E01018342,98.44559585,1.554404145
E01018343,98.50560399,1.494396015
E01018344,99.44629014,0.553709856
E01018345,99.00793651,0.992063492
E01018346,99.19484702,0.805152979
E01018347,98.3974359,1.602564103
E01018349,99.60422164,0.395778364
E01018350,99.89023052,0.109769484
E01018351,99.07692308,0.923076923
E01018352,98.67256637,1.327433628
E01018353,99.19871795,0.801282051
E01018354,98.93778452,1.062215478
E01018355,99.0521327,0.947867299
E01018356,98.83551674,1.164483261
E01018357,98.96373057,1.03626943
E01018358,98.99799599,1.002004008
E01018359,99.77116705,0.228832952
E01018360,99.63898917,0.36101083
E01018361,98.66444073,1.335559265
E01018362,99.20886076,0.791139241
E01018363,99.1507431,0.8492569
E01018364,98.35164835,1.648351648
E01018365,99.36305732,0.636942675
E01018366,99.38366718,0.61633282
E01018367,99.31034483,0.689655172
E01018368,99.26144756,0.738552437
E01018369,98.49170437,1.508295626
E01018370,99.3902439,0.609756098
E01018371,98.93276414,1.067235859
E01018372,98.86714727,1.132852729
E01018373,98.1092437,1.890756303
E01018374,97.90575916,2.094240838
E01018375,99.40688019,0.59311981
E01018376,99.53775039,0.462249615
E01018377,99.64328181,0.356718193
E01018378,99.44444444,0.555555556
E01018379,99.34533552,0.654664484
E01018380,100,0
E01018381,98.83495146,1.165048544
E01018382,99.17355372,0.826446281
E01018383,99.32998325,0.67001675
E01018384,99.20508744,0.79491256
E01018385,99.76247031,0.237529691
E01018386,99.47089947,0.529100529
E01018387,99.63855422,0.361445783
E01018388,99.21259843,0.787401575
E01018389,99.36467598,0.635324015
E01018390,99.46308725,0.536912752
E01018391,99.53183521,0.468164794
E01018392,99.48979592,0.510204082
E01018395,99.21612542,0.78387458
E01018396,98.69067103,1.309328969
E01018397,99.87922705,0.120772947
E01018398,98.78706199,1.212938005
E01018399,99.07514451,0.924855491
E01018400,98.85864794,1.141352063
E01018401,98.72,1.28
E01018402,97.44346116,2.55653884
E01018403,99.31972789,0.680272109
E01018404,99.35379645,0.646203554
E01018405,99.67051071,0.329489292
E01018406,99.6763754,0.323624595
E01018407,99.5508982,0.449101796
E01018408,99.05882353,0.941176471
E01018409,99.57805907,0.421940928
E01018410,99.61832061,0.381679389
E01018411,99.5959596,0.404040404
E01018412,99.28263989,0.717360115
E01018413,99.83844911,0.161550889
E01018414,99.01269394,0.987306065
E01018415,98.65196078,1.348039216
E01018416,99.85815603,0.141843972
E01018417,99.09560724,0.904392765
E01018418,99.26686217,0.73313783
E01018419,99.37106918,0.628930818
E01018420,99.59731544,0.402684564
E01018421,99.46236559,0.537634409
E01018422,98.65319865,1.346801347
E01018423,98.27856025,1.72143975
E01018424,99.22580645,0.774193548
E01018425,98.61982434,1.380175659
E01018426,98.44851904,1.551480959
E01018427,99.6031746,0.396825397
E01018428,99.49916528,0.500834725
E01018429,99.7105644,0.289435601
E01018430,100,0
E01018431,98.53479853,1.465201465
E01018432,99.36708861,0.632911392
E01018433,99.71181556,0.288184438
E01018434,99.39668175,0.60331825
E01018435,99.17695473,0.823045267
E01018436,99.44211994,0.557880056
E01018437,99.10941476,0.890585242
E01018438,99.67373573,0.326264274
E01018439,99.77246871,0.227531286
E01018440,99.54586739,0.454132607
E01018441,99.65947787,0.340522134
E01018443,99.03640257,0.96359743
E01018445,98.6746988,1.325301205
E01018446,99.27140255,0.72859745
E01018447,96.78217822,3.217821782
E01018448,98.40425532,1.595744681
E01018449,98.23232323,1.767676768
E01018450,98.86363636,1.136363636
E01018451,98.66488652,1.335113485
E01018452,97.45098039,2.549019608
E01018454,98.45505618,1.54494382
E01018455,98.68421053,1.315789474
E01018456,99.83660131,0.163398693
E01018457,98.50746269,1.492537313
E01018458,99.38080495,0.619195046
E01018459,97.89272031,2.107279693
E01018460,98.25119237,1.748807631
E01018461,97.58308157,2.416918429
E01018462,97.44680851,2.553191489
E01018463,97.68160742,2.318392581
E01018464,97.11934156,2.880658436
E01018466,97.33905579,2.660944206
E01018468,99.84350548,0.156494523
E01018469,99.17469051,0.825309491
E01018470,99.24050633,0.759493671
E01018471,99.21135647,0.788643533
E01018472,97.1810089,2.818991098
E01018473,98.79154079,1.208459215
E01018474,99.54751131,0.452488688
E01018475,99.37402191,0.625978091
E01018476,98.89908257,1.100917431
E01018477,99.14040115,0.859598854
E01018478,98.46153846,1.538461538
E01018479,98.66412214,1.335877863
E01018481,98.22695035,1.773049645
E01018482,97.28,2.72
E01018483,98.11320755,1.886792453
E01018484,98.58793325,1.412066752
E01018485,98.53181077,1.468189233
E01018486,95.78231293,4.217687075
E01018487,95.81646424,4.183535762
E01018488,98.02130898,1.97869102
E01018489,98.36065574,1.639344262
E01018490,99.87080103,0.129198966
E01018491,99.45054945,0.549450549
E01018492,99.41747573,0.582524272
E01018493,99.56331878,0.436681223
E01018494,99.48051948,0.519480519
E01018495,98.96142433,1.038575668
E01018496,98.96755162,1.032448378
E01018497,96.59498208,3.405017921
E01018498,98.16793893,1.832061069
E01018499,98.7654321,1.234567901
E01018500,98.65900383,1.340996169
E01018501,98.48101266,1.518987342
E01018502,99.06542056,0.934579439
E01018503,99.59072306,0.409276944
E01018504,98.59813084,1.401869159
E01018505,99.80276134,0.197238659
E01018506,99.62686567,0.373134328
E01018507,99.82425308,0.175746924
E01018508,99.32088285,0.679117148
E01018509,100,0
E01018510,99.58960328,0.410396717
E01018511,98.41269841,1.587301587
E01018512,97.85714286,2.142857143
E01018513,98.65671642,1.343283582
E01018514,98.76404494,1.235955056
E01018515,98.91422367,1.08577633
E01018516,99.28263989,0.717360115
E01018518,99.27325581,0.726744186
E01018519,96.62447257,3.375527426
E01018520,98.098434,1.901565996
E01018521,99.29824561,0.701754386
E01018522,98.7012987,1.298701299
E01018523,99.17763158,0.822368421
E01018524,99.67266776,0.327332242
E01018525,99.07284768,0.927152318
E01018526,99.84871407,0.15128593
E01018527,98.76923077,1.230769231
E01018528,99.44751381,0.552486188
E01018529,99.0521327,0.947867299
E01018530,99.65034965,0.34965035
E01018531,99.01960784,0.980392157
E01018532,98.85583524,1.14416476
E01018533,99.38080495,0.619195046
E01018534,98.82648785,1.173512154
E01018535,98.82697947,1.173020528
E01018536,99.14215686,0.857843137
E01018537,99.68421053,0.315789474
E01018538,98.54469854,1.455301455
E01018539,98.83040936,1.169590643
E01018540,99.67585089,0.324149109
E01018541,98.24840764,1.751592357
E01018542,97.84313725,2.156862745
E01018543,99.18699187,0.81300813
E01018544,99.53198128,0.468018721
E01018545,98.7819732,1.218026797
E01018546,99.70414201,0.295857988
E01018547,99.03536977,0.964630225
E01018548,98.70689655,1.293103448
E01018549,99.42028986,0.579710145
E01018550,99.40828402,0.591715976
E01018551,99.02912621,0.970873786
E01018552,98.82565492,1.174345077
E01018553,99.05913978,0.940860215
E01018554,99.39455096,0.605449041
E01018555,99.3852459,0.614754098
E01018556,99.52606635,0.473933649
E01018557,98.01223242,1.987767584
E01018558,96.93251534,3.067484663
E01018559,98.92703863,1.072961373
E01018560,99.37106918,0.628930818
E01018561,99.79508197,0.204918033
E01018562,99.82078853,0.17921147
E01018565,99.68602826,0.313971743
E01018566,99.32998325,0.67001675
E01018567,99.00166389,0.998336106
E01018568,100,0
E01018569,99.28698752,0.713012478
E01018570,99.3344426,0.665557404
E01018571,99.84825493,0.151745068
E01018572,99.73474801,0.265251989
E01018573,99.84662577,0.153374233
E01018574,99.01864573,0.981354269
E01018575,98.96373057,1.03626943
E01018576,98.3853606,1.614639397
E01018577,98.54413103,1.455868972
E01018578,99.40944882,0.590551181
E01018579,98.53747715,1.462522852
E01018580,99.10941476,0.890585242
E01018581,99.85994398,0.140056022
E01018582,98.00947867,1.990521327
E01018583,99.36948298,0.630517024
E01018584,99.6,0.4
E01018585,99.53051643,0.469483568
E01018586,98.80382775,1.196172249
E01018587,99.14040115,0.859598854
E01018588,99.36908517,0.630914826
E01018589,99.51923077,0.480769231
E01018590,99.62168979,0.378310214
E01018591,99.04761905,0.952380952
E01018592,98.84169884,1.158301158
E01018593,99.25742574,0.742574257
E01018594,96.81227863,3.18772137
E01018595,98.71959027,1.280409731
E01018596,99.33554817,0.664451827
E01018598,99.8655914,0.134408602
E01018599,100,0
E01018600,99.70631424,0.293685756
E01018601,98.80304679,1.19695321
E01018602,98.85321101,1.146788991
E01018603,99.609375,0.390625
E01018604,99.15966387,0.840336134
E01018605,99.79674797,0.203252033
E01018606,97.90897909,2.09102091
E01018607,99.60552268,0.394477318
E01018608,99.63768116,0.362318841
E01018609,99.73509934,0.264900662
E01018610,99.33333333,0.666666667
E01018611,99.33333333,0.666666667
E01018612,98.61111111,1.388888889
E01018613,99.33687003,0.663129973
E01018614,99.52550415,0.474495848
E01018615,99.32088285,0.679117148
E01018616,99.68701095,0.312989045
E01018617,98.37037037,1.62962963
E01018618,99.84375,0.15625
E01018619,99.04458599,0.955414013
E01018620,98.98477157,1.015228426
E01018621,99.83277592,0.16722408
E01018622,98.10810811,1.891891892
E01018623,99.14040115,0.859598854
E01018624,97.97891037,2.021089631
E01018625,97.53424658,2.465753425
E01018627,98.46153846,1.538461538
E01018628,99.37402191,0.625978091
E01018629,98.23529412,1.764705882
E01018630,99.51845907,0.481540931
E01018631,99.13793103,0.862068966
E01018632,99.03713893,0.962861073
E01018633,100,0
E01018634,99.86979167,0.130208333
E01018635,98.26388889,1.736111111
E01018636,99.48096886,0.519031142
E01018637,99.32885906,0.67114094
E01018638,99.25816024,0.741839763
E01018639,98.10844893,1.891551072
E01018640,99.5215311,0.4784689
E01018641,99.69230769,0.307692308
E01018642,100,0
E01018643,99.74937343,0.250626566
E01018644,98.14241486,1.857585139
E01018645,99.09399773,0.906002265
E01018646,98.93190921,1.068090788
E01018647,99.54887218,0.45112782
E01018648,98.23468328,1.765316719
E01018649,99.14675768,0.853242321
E01018650,98.78706199,1.212938005
E01018651,99.00199601,0.998003992
E01018652,100,0
E01018653,99.34282585,0.657174151
E01018654,99.17355372,0.826446281
E01018655,98.53137517,1.468624833
E01018657,99.60238569,0.397614314
E01018658,99.58847737,0.411522634
E01018659,99.80769231,0.192307692
E01018661,97.72296015,2.277039848
E01018662,99.79423868,0.205761317
E01018663,99.26144756,0.738552437
E01018664,100,0
E01018665,99.18367347,0.816326531
E01018666,99.86013986,0.13986014
E01018667,99.20739762,0.792602378
E01018668,99.14529915,0.854700855
E01018669,98.64864865,1.351351351
E01018670,98.93617021,1.063829787
E01018671,100,0
E01018672,99.02912621,0.970873786
E01018673,98.7037037,1.296296296
E01018674,98.7197724,1.280227596
E01018675,99.42922374,0.570776256
E01018676,99.37264743,0.627352572
E01018677,99.20424403,0.795755968
E01018678,99.22330097,0.776699029
E01018679,99.44994499,0.550055006
E01018680,99.85994398,0.140056022
E01018681,99.44521498,0.554785021
E01018682,98.79518072,1.204819277
E01018683,99.46452477,0.535475234
E01018684,99.30761622,0.692383778
E01018685,99.20255183,0.797448166
E01018686,98.74015748,1.25984252
E01018687,99.48186528,0.518134715
E01018688,99.43899018,0.561009818
E01018689,98.96142433,1.038575668
E01018690,99.55406912,0.445930881
E01018691,99.31034483,0.689655172
E01018692,99.26380368,0.736196319
E01018693,99.65317919,0.346820809
E01018694,99.45295405,0.547045952
E01018695,99.36305732,0.636942675
E01018696,99.2481203,0.751879699
E01018697,99.35815148,0.641848524
E01018698,99.64328181,0.356718193
E01018699,99.23664122,0.763358779
E01018700,99.86577181,0.134228188
E01018701,98.88357257,1.116427432
E01018702,99.65635739,0.343642612
E01018703,98.76033058,1.239669421
E01018704,99.2,0.8
E01018705,99.03381643,0.966183575
E01018706,98.7704918,1.229508197
E01018707,99.21875,0.78125
E01018708,99.04051173,0.959488273
E01018709,98.37997054,1.620029455
E01018710,98.98477157,1.015228426
E01018711,98.19193324,1.808066759
E01018712,97.57412399,2.425876011
E01018714,97.70114943,2.298850575
E01018715,97.38154613,2.618453865
E01018716,98.78419453,1.215805471
E01018717,98.23609227,1.763907734
E01018718,99.62546816,0.374531835
E01018719,98.89589905,1.104100946
E01018720,98.96238651,1.037613489
E01018721,99.39271255,0.607287449
E01018722,98.20143885,1.798561151
E01018723,99.37888199,0.621118012
E01018724,99.75,0.25
E01018725,99.48542024,0.51457976
E01018726,97.91666667,2.083333333
E01018727,99.49558638,0.504413619
E01018728,99.36808847,0.631911532
E01018729,97.86950732,2.130492676
E01018730,98.77488515,1.225114855
E01018731,98.46878681,1.531213192
E01018732,98.02158273,1.978417266
E01018733,98.09825674,1.901743265
E01018734,98.4375,1.5625
E01018735,98.74100719,1.258992806
E01018736,99.05149051,0.948509485
E01018737,99.19075145,0.809248555
E01018738,99.70674487,0.293255132
E01018739,99.756691,0.243309002
E01018740,98.53181077,1.468189233
E01018741,99.80732177,0.192678227
E01018742,99.07024793,0.929752066
E01018743,98.51485149,1.485148515
E01018744,98.82352941,1.176470588
E01018745,99.02234637,0.977653631
E01018746,99.06323185,0.93676815
E01018747,97.30820996,2.69179004
E01018748,99.41176471,0.588235294
E01018749,99.58890031,0.411099692
E01018750,97.327852,2.672147996
E01018751,94.89247312,5.107526882
E01018752,98.34539814,1.654601861
E01018753,96.90721649,3.092783505
E01018754,97.61336516,2.386634845
E01018755,96.92982456,3.070175439
E01018756,95.82772544,4.172274563
E01018757,96.48946841,3.510531595
E01018759,97.02380952,2.976190476
E01018760,95.84775087,4.152249135
E01018761,96.2962963,3.703703704
E01018762,92.74047187,7.259528131
E01018763,96.67359667,3.326403326
E01018764,97.67080745,2.329192547
E01018765,96.57738095,3.422619048
E01018766,94.28208386,5.717916137
E01018767,98.74213836,1.257861635
E01018768,98.46698113,1.533018868
E01018770,98.34437086,1.655629139
E01018771,95.06008011,4.939919893
E01018772,98.49246231,1.507537688
E01018773,97.64705882,2.352941176
E01018774,96.25935162,3.740648379
E01018777,95.29147982,4.708520179
E01018778,95.7309185,4.269081501
E01018779,96.22823985,3.771760155
E01018780,95.67262465,4.327375353
E01018781,93.14214464,6.857855362
E01018782,96.15975422,3.840245776
E01018783,94.94799406,5.052005944
E01018784,94.07407407,5.925925926
E01018785,94.57831325,5.421686747
E01018786,97.45454545,2.545454545
E01018787,98.28393136,1.716068643
E01018788,97.16312057,2.836879433
E01018789,98.3713355,1.628664495
E01018790,97.12525667,2.874743326
E01018791,98.52125693,1.478743068
E01018792,98.98904802,1.01095198
E01018793,98.17961165,1.82038835
E01018794,98.125,1.875
E01018795,98.27255278,1.727447217
E01018796,98.58870968,1.411290323
E01018797,98.28244275,1.717557252
E01018798,97.04225352,2.957746479
E01018799,98.66156788,1.338432122
E01018800,97.1168437,2.883156297
E01018803,97.44214373,2.557856273
E01018804,96.67110519,3.328894807
E01018805,98.22485207,1.775147929
E01018806,98.01829268,1.981707317
E01018807,98.23321555,1.766784452
E01018808,96.60265879,3.397341211
E01018810,97.0790378,2.920962199
E01018811,96.62756598,3.372434018
E01018812,97.55102041,2.448979592
E01018813,98.44413013,1.555869873
E01018814,97.10806697,2.891933029
E01018815,94.8,5.2
E01018816,98.17671809,1.823281907
E01018817,96,4
E01018818,98.9010989,1.098901099
E01018819,94.50072359,5.499276411
E01018820,94.05063291,5.949367089
E01018821,95.19774011,4.802259887
E01018822,97.92387543,2.076124567
E01018823,98.16031537,1.839684625
E01018824,98.58657244,1.413427562
E01018825,94.02777778,5.972222222
E01018826,95.97438243,4.025617566
E01018827,98.7012987,1.298701299
E01018828,97.41750359,2.582496413
E01018829,96.32352941,3.676470588
E01018830,97.83197832,2.16802168
E01018831,94.4,5.6
E01018832,95.23809524,4.761904762
E01018833,97.88639366,2.113606341
E01018834,96.76616915,3.233830846
E01018835,96.94960212,3.050397878
E01018836,93.82716049,6.172839506
E01018837,96.4028777,3.597122302
E01018838,98.63221884,1.367781155
E01018839,96.53379549,3.466204506
E01018840,96.32768362,3.672316384
E01018841,97.51166407,2.488335925
E01018842,97.01086957,2.989130435
E01018843,96.3898917,3.610108303
E01018844,94.66248038,5.337519623
E01018845,97.03608247,2.963917526
E01018846,96.65605096,3.343949045
E01018847,95.43568465,4.564315353
E01018848,98.19121447,1.80878553
E01018849,94.13092551,5.869074492
E01018850,95.52980132,4.470198675
E01018851,95.48387097,4.516129032
E01018853,97.99833194,2.001668057
E01018854,97.22675367,2.77324633
E01018856,97.52704791,2.472952087
E01018857,97.4025974,2.597402597
E01018858,97.71689498,2.283105023
E01018859,97.57033248,2.429667519
E01018860,97.96407186,2.035928144
E01018861,94.68242245,5.317577548
E01018862,94.70499244,5.295007564
E01018863,95.72413793,4.275862069
E01018864,96.35135135,3.648648649
E01018865,96.34025717,3.659742829
E01018866,97.58909853,2.410901468
E01018868,94.25028185,5.749718151
E01018869,96.37583893,3.624161074
E01018870,98.32089552,1.679104478
E01018871,97.25651578,2.743484225
E01018872,96.35701275,3.64298725
E01018873,95.93023256,4.069767442
E01018874,98.2788296,1.721170396
E01018875,97.07241911,2.927580894
E01018876,96.00638978,3.993610224
E01018877,98.24561404,1.754385965
E01018878,94.92574257,5.074257426
E01018879,97.6,2.4
E01018880,94.11764706,5.882352941
E01018881,94.36325678,5.636743215
E01018882,98.23434992,1.76565008
E01018883,97.30878187,2.69121813
E01018884,99.57020057,0.429799427
E01018885,97.11399711,2.886002886
E01018886,97.92899408,2.071005917
E01018887,97.3518285,2.648171501
E01018888,98.73170732,1.268292683
E01018889,97.25274725,2.747252747
E01018890,98.18181818,1.818181818
E01018891,93.63784666,6.362153344
E01018892,95.76642336,4.233576642
E01018893,97.43589744,2.564102564
E01018894,94.29928741,5.700712589
E01018895,96.85534591,3.144654088
E01018896,97.5975976,2.402402402
E01018897,97.18592965,2.814070352
E01018898,98.04618117,1.953818828
E01018899,97.05469846,2.945301543
E01018900,96.48711944,3.512880562
E01018901,96.78832117,3.211678832
E01018902,94.49901768,5.500982318
E01018903,94.16666667,5.833333333
E01018904,96.875,3.125
E01018905,95.45454545,4.545454545
E01018906,93.35863378,6.641366224
E01018907,97.44816587,2.551834131
E01018908,97.44525547,2.554744526
E01018909,95.07772021,4.922279793
E01018910,97.702407,2.297592998
E01018911,95.74235808,4.257641921
E01018912,98.44868735,1.551312649
E01018913,96.59090909,3.409090909
E01018914,97.47102213,2.528977871
E01018915,97.76649746,2.233502538
E01018916,94.48160535,5.518394649
E01018917,97.65258216,2.34741784
E01018918,95.01738123,4.982618772
E01018919,93.76899696,6.23100304
E01018920,95.01108647,4.988913525
E01018921,96.65948276,3.340517241
E01018922,93.32023576,6.679764244
E01018923,97.8583196,2.141680395
E01018924,94.33962264,5.660377358
E01018925,94.51345756,5.486542443
E01018926,96.06440072,3.935599284
E01018927,95.21857923,4.781420765
E01018928,95.625,4.375
E01018929,97.4522293,2.547770701
E01018930,97.20998532,2.790014684
E01018931,96.7611336,3.238866397
E01018932,96.14325069,3.856749311
E01018933,96.09756098,3.902439024
E01018934,99.25719591,0.742804085
E01018935,98.57397504,1.426024955
E01018936,98.13200498,1.867995019
E01018937,98.97025172,1.029748284
E01018938,98.42424242,1.575757576
E01018940,96.26038781,3.739612188
E01018941,95.76502732,4.234972678
E01018942,94.63276836,5.367231638
E01018943,96.90082645,3.099173554
E01018944,96.12903226,3.870967742
E01018945,95.17857143,4.821428571
E01018946,98.12138728,1.878612717
E01018948,97.39243807,2.60756193
E01018949,96.97542533,3.024574669
E01018950,96.72316384,3.276836158
E01018951,96.37254902,3.62745098
E01018952,96.34369287,3.65630713
E01018953,94.51553931,5.484460695
E01018954,96.42857143,3.571428571
E01018955,96.42857143,3.571428571
E01018956,94.11764706,5.882352941
E01018957,98.53896104,1.461038961
E01018958,95.44554455,4.554455446
E01018959,97.6011994,2.3988006
E01018960,97.84102061,2.158979392
E01018961,97.58308157,2.416918429
E01018962,94.55164586,5.448354143
E01018965,94.51395573,5.486044273
E01018966,96.24217119,3.75782881
E01018967,96.35701275,3.64298725
E01018968,95.25166192,4.748338082
E01018969,95.13618677,4.86381323
E01018970,97.85407725,2.145922747
E01018971,98.86877828,1.131221719
E01018972,96.50900901,3.490990991
E01018973,96.93877551,3.06122449
E01018974,95.80291971,4.197080292
E01018975,96.32107023,3.678929766
E01018976,94.60539461,5.394605395
E01018977,94.3615257,5.638474295
E01018978,97.34121123,2.658788774
E01018979,94.80519481,5.194805195
E01018980,95.83975347,4.160246533
E01018981,96.38297872,3.617021277
E01018982,94.84425349,5.155746509
E01018983,97.07602339,2.923976608
E01018985,98.09160305,1.908396947
E01018986,98.18688982,1.813110181
E01018987,94.23286181,5.767138194
E01018988,94.89655172,5.103448276
E01018989,94.25901202,5.740987984
E01018990,95.78246393,4.217536071
E01018991,90.31811895,9.681881051
E01018992,92.06730769,7.932692308
E01018993,92.57759784,7.422402159
E01018994,97.26603575,2.733964248
E01018995,96.05142332,3.948576676
E01018996,93.86666667,6.133333333
E01018997,96.82274247,3.177257525
E01018998,92.17134417,7.828655835
E01018999,95.15789474,4.842105263
E01019000,95.371669,4.628330996
E01019001,93.8752784,6.124721604
E01019002,91.78743961,8.212560386
E01019003,96.17346939,3.826530612
E01019004,93.51724138,6.482758621
E01019005,92.19409283,7.805907173
E01019006,92.18523878,7.814761216
E01019007,94.31704885,5.682951147
