LSOA,Female,Male
E01032247,52.6,47.4
E01032317,52.6,47.4
E01009233,52.6,47.4
E01009466,52.6,47.4
E01009137,52.6,47.4
E01009122,52.6,47.4
E01009247,52.6,47.4
E01009123,52.6,47.4
E01009061,52.6,47.4
E01009082,52.6,47.4
E01009364,52.6,47.4
E01009017,52.6,47.4
E01008956,52.6,47.4
E01009210,52.6,47.4
E01009102,52.6,47.4
E01009692,52.6,47.4
E01009708,52.6,47.4
E01009898,52.6,47.4
E01009762,52.6,47.4
E01009882,52.6,47.4
E01009727,52.6,47.4
E01009972,52.6,47.4
E01009974,52.6,47.4
E01010227,52.6,47.4
E01010184,52.6,47.4
E01010320,52.6,47.4
E01010462,52.6,47.4
E01010486,52.6,47.4
E01015663,52.6,47.4
E01015645,52.6,47.4
E01015746,52.6,47.4
E01015748,52.6,47.4
E01017509,52.6,47.4
E01017393,52.6,47.4
E01018027,52.6,47.4
E01018279,52.6,47.4
E01021352,52.6,47.4
E01021360,52.6,47.4
E01034360,52.6,47.4
E01021512,52.6,47.4
E01021597,52.6,47.4
E01021617,52.6,47.4
E01021640,52.6,47.4
E01021707,52.6,47.4
E01021909,52.6,47.4
E01021966,52.6,47.4
E01021986,52.6,47.4
E01023327,52.6,47.4
E01023295,52.6,47.4
E01023370,52.6,47.4
E01023411,52.6,47.4
E01023581,52.6,47.4
E01023560,52.6,47.4
E01023638,52.6,47.4
E01023629,52.6,47.4
E01023597,52.6,47.4
E01026457,52.6,47.4
E01026553,52.6,47.4
E01026612,52.6,47.4
E01026678,52.6,47.4
E01026670,52.6,47.4
E01026739,52.6,47.4
E01029906,52.6,47.4
E01023709,52.6,47.4
E01023742,52.6,47.4
E01023943,52.6,47.4
E01023935,52.6,47.4
E01023452,52.6,47.4
E01023773,52.6,47.4
E01030195,52.6,47.4
E01030167,52.6,47.4
E01030234,52.6,47.4
E01030144,52.6,47.4
E01000085,52.6,47.4
E01000271,52.6,47.4
E01000261,52.6,47.4
E01000132,52.6,47.4
E01000153,52.6,47.4
E01000154,52.6,47.4
E01000210,52.6,47.4
E01000367,52.6,47.4
E01000446,52.6,47.4
E01000381,52.6,47.4
E01000484,52.6,47.4
E01000641,52.6,47.4
E01000780,52.6,47.4
E01000691,52.6,47.4
E01000718,52.6,47.4
E01000715,52.6,47.4
E01000652,52.6,47.4
E01000813,52.6,47.4
E01000795,52.6,47.4
E01000657,52.6,47.4
E01032570,52.6,47.4
E01000907,52.6,47.4
E01000913,52.6,47.4
E01000893,52.6,47.4
E01000885,52.6,47.4
E01000951,52.6,47.4
E01001139,52.6,47.4
E01000992,52.6,47.4
E01001062,52.6,47.4
E01001063,52.6,47.4
E01001061,52.6,47.4
E01001126,52.6,47.4
E01001070,52.6,47.4
E01001104,52.6,47.4
E01001229,52.6,47.4
E01001233,52.6,47.4
E01001382,52.6,47.4
E01001419,52.6,47.4
E01001491,52.6,47.4
E01001563,52.6,47.4
E01001693,52.6,47.4
E01033740,52.6,47.4
E01001604,52.6,47.4
E01001618,52.6,47.4
E01001656,52.6,47.4
E01034187,52.6,47.4
E01001749,52.6,47.4
E01001753,52.6,47.4
E01035648,52.6,47.4
E01001865,52.6,47.4
E01002099,52.6,47.4
E01002083,52.6,47.4
E01002072,52.6,47.4
E01002047,52.6,47.4
E01002147,52.6,47.4
E01002331,52.6,47.4
E01002256,52.6,47.4
E01002432,52.6,47.4
E01002453,52.6,47.4
E01002543,52.6,47.4
E01002670,52.6,47.4
E01034046,52.6,47.4
E01002779,52.6,47.4
E01002717,52.6,47.4
E01002799,52.6,47.4
E01002706,52.6,47.4
E01002904,52.6,47.4
E01002871,52.6,47.4
E01002824,52.6,47.4
E01002827,52.6,47.4
E01002891,52.6,47.4
E01003188,52.6,47.4
E01003072,52.6,47.4
E01003077,52.6,47.4
E01003170,52.6,47.4
E01003068,52.6,47.4
E01003255,52.6,47.4
E01003263,52.6,47.4
E01003349,52.6,47.4
E01003376,52.6,47.4
E01003576,52.6,47.4
E01003603,52.6,47.4
E01003480,52.6,47.4
E01003711,52.6,47.4
E01003846,52.6,47.4
E01003857,52.6,47.4
E01003871,52.6,47.4
E01003902,52.6,47.4
E01003887,52.6,47.4
E01003826,52.6,47.4
E01003987,52.6,47.4
E01004013,52.6,47.4
E01003920,52.6,47.4
E01004045,52.6,47.4
E01004184,52.6,47.4
E01004131,52.6,47.4
E01004155,52.6,47.4
E01004083,52.6,47.4
E01004222,52.6,47.4
E01004241,52.6,47.4
E01004456,52.6,47.4
E01004449,52.6,47.4
E01004539,52.6,47.4
E01004536,52.6,47.4
E01004645,52.6,47.4
E01016072,52.6,47.4
E01016116,52.6,47.4
E01016099,52.6,47.4
E01016183,52.6,47.4
E01016421,52.6,47.4
E01016519,52.6,47.4
E01016811,52.6,47.4
E01016925,52.6,47.4
E01016947,52.6,47.4
E01017115,52.6,47.4
E01017064,52.6,47.4
E01017182,52.6,47.4
E01017245,52.6,47.4
E01017200,52.6,47.4
E01017695,52.6,47.4
E01017684,52.6,47.4
E01017804,52.6,47.4
E01017898,52.6,47.4
E01020923,52.6,47.4
E01020952,52.6,47.4
E01021070,52.6,47.4
E01022529,52.6,47.4
E01022642,52.6,47.4
E01022620,52.6,47.4
E01032664,52.6,47.4
E01022713,52.6,47.4
E01022689,52.6,47.4
E01022755,52.6,47.4
E01022793,52.6,47.4
E01022782,52.6,47.4
E01022801,52.6,47.4
E01022843,52.6,47.4
E01022964,52.6,47.4
E01022905,52.6,47.4
E01022942,52.6,47.4
E01023045,52.6,47.4
E01023001,52.6,47.4
E01022986,52.6,47.4
E01023128,52.6,47.4
E01023987,52.6,47.4
E01032822,52.6,47.4
E01023973,52.6,47.4
E01024009,52.6,47.4
E01024082,52.6,47.4
E01024047,52.6,47.4
E01035285,52.6,47.4
E01024271,52.6,47.4
E01024327,52.6,47.4
E01024365,52.6,47.4
E01024408,52.6,47.4
E01024500,52.6,47.4
E01024521,52.6,47.4
E01024571,52.6,47.4
E01024602,52.6,47.4
E01024671,52.6,47.4
E01024847,52.6,47.4
E01024828,52.6,47.4
E01024807,52.6,47.4
E01028507,52.6,47.4
E01028478,52.6,47.4
E01028580,52.6,47.4
E01028676,52.6,47.4
E01028653,52.6,47.4
E01028788,52.6,47.4
E01028819,52.6,47.4
E01030469,52.6,47.4
E01030527,52.6,47.4
E01030534,52.6,47.4
E01030624,52.6,47.4
E01030665,52.6,47.4
E01030721,52.6,47.4
E01030788,52.6,47.4
E01031342,52.6,47.4
E01031469,52.6,47.4
E01031531,52.6,47.4
E01031534,52.6,47.4
E01031595,52.6,47.4
E01031696,52.6,47.4
E01031790,52.6,47.4
E01014388,52.6,47.4
E01032519,52.6,47.4
E01014699,52.6,47.4
E01014612,52.6,47.4
E01014851,52.6,47.4
E01014804,52.6,47.4
E01014886,52.6,47.4
E01014941,52.6,47.4
E01015117,52.6,47.4
E01015258,52.6,47.4
E01015228,52.6,47.4
E01015219,52.6,47.4
E01015546,52.6,47.4
E01015558,52.6,47.4
E01018772,52.6,47.4
E01018757,52.6,47.4
E01019012,52.6,47.4
E01018981,52.6,47.4
E01018991,52.6,47.4
E01032038,52.6,47.4
E01015350,52.6,47.4
E01020371,52.6,47.4
E01020388,52.6,47.4
E01020482,52.6,47.4
E01020512,52.6,47.4
E01019928,52.6,47.4
E01019887,52.6,47.4
E01019899,52.6,47.4
E01020125,52.6,47.4
E01020104,52.6,47.4
E01034167,52.6,47.4
E01020239,52.6,47.4
E01020300,52.6,47.4
E01022128,52.6,47.4
E01022184,52.6,47.4
E01022264,52.6,47.4
E01022329,52.6,47.4
E01029052,52.6,47.4
E01029117,52.6,47.4
E01029217,52.6,47.4
E01029249,52.6,47.4
E01029177,52.6,47.4
E01029305,52.6,47.4
E01012158,52.5,47.5
E01012175,52.5,47.5
E01012275,52.5,47.5
E01012245,52.5,47.5
E01012251,52.5,47.5
E01033474,52.5,47.5
E01012313,52.5,47.5
E01020616,52.5,47.5
E01020602,52.5,47.5
E01020595,52.5,47.5
E01020690,52.5,47.5
E01020703,52.5,47.5
E01020869,52.5,47.5
E01027429,52.5,47.5
E01027409,52.5,47.5
E01027518,52.5,47.5
E01027396,52.5,47.5
E01008296,52.5,47.5
E01008386,52.5,47.5
E01008294,52.5,47.5
E01008569,52.5,47.5
E01008502,52.5,47.5
E01008558,52.5,47.5
E01008529,52.5,47.5
E01008656,52.5,47.5
E01008692,52.5,47.5
E01008629,52.5,47.5
E01008616,52.5,47.5
E01008826,52.5,47.5
E01008275,52.5,47.5
E01012434,52.5,47.5
E01012409,52.5,47.5
E01012543,52.5,47.5
E01012514,52.5,47.5
E01012449,52.5,47.5
E01012713,52.5,47.5
E01012686,52.5,47.5
E01018493,52.5,47.5
E01018504,52.5,47.5
E01018581,52.5,47.5
E01018334,52.5,47.5
E01035368,52.5,47.5
E01018553,52.5,47.5
E01019134,52.5,47.5
E01019135,52.5,47.5
E01019251,52.5,47.5
E01019193,52.5,47.5
E01019194,52.5,47.5
E01019198,52.5,47.5
E01034073,52.5,47.5
E01024992,52.5,47.5
E01025061,52.5,47.5
E01025161,52.5,47.5
E01025143,52.5,47.5
E01025239,52.5,47.5
E01025334,52.5,47.5
E01025365,52.5,47.5
E01025467,52.5,47.5
E01025438,52.5,47.5
E01025536,52.5,47.5
E01025597,52.5,47.5
E01004790,52.5,47.5
E01005018,52.5,47.5
E01004990,52.5,47.5
E01034111,52.5,47.5
E01033676,52.5,47.5
E01005200,52.5,47.5
E01005415,52.5,47.5
E01005334,52.5,47.5
E01005377,52.5,47.5
E01005440,52.5,47.5
E01005489,52.5,47.5
E01005514,52.5,47.5
E01005542,52.5,47.5
E01005531,52.5,47.5
E01005739,52.5,47.5
E01005909,52.5,47.5
E01005839,52.5,47.5
E01005849,52.5,47.5
E01006065,52.5,47.5
E01006043,52.5,47.5
E01006044,52.5,47.5
E01006133,52.5,47.5
E01006086,52.5,47.5
E01006288,52.5,47.5
E01006417,52.5,47.5
E01006784,52.5,47.5
E01006667,52.5,47.5
E01006599,52.5,47.5
E01006578,52.5,47.5
E01006773,52.5,47.5
E01006525,52.5,47.5
E01006629,52.5,47.5
E01006882,52.5,47.5
E01006871,52.5,47.5
E01006949,52.5,47.5
E01006934,52.5,47.5
E01007107,52.5,47.5
E01007011,52.5,47.5
E01007195,52.5,47.5
E01007193,52.5,47.5
E01007243,52.5,47.5
E01007259,52.5,47.5
E01034752,52.5,47.5
E01012930,52.5,47.5
E01012928,52.5,47.5
E01012951,52.5,47.5
E01013040,52.5,47.5
E01012954,52.5,47.5
E01012966,52.5,47.5
E01013099,52.5,47.5
E01012994,52.5,47.5
E01012995,52.5,47.5
E01013077,52.5,47.5
E01013103,52.5,47.5
E01013233,52.5,47.5
E01013131,52.5,47.5
E01013135,52.5,47.5
E01013193,52.5,47.5
E01013279,52.5,47.5
E01013281,52.5,47.5
E01013435,52.5,47.5
E01027580,52.5,47.5
E01027585,52.5,47.5
E01027614,52.5,47.5
E01027620,52.5,47.5
E01027673,52.5,47.5
E01027725,52.5,47.5
E01027781,52.5,47.5
E01027782,52.5,47.5
E01027825,52.5,47.5
E01027814,52.5,47.5
E01027908,52.5,47.5
E01007381,52.5,47.5
E01007556,52.5,47.5
E01007515,52.5,47.5
E01007589,52.5,47.5
E01007538,52.5,47.5
E01007775,52.5,47.5
E01007776,52.5,47.5
E01007763,52.5,47.5
E01007789,52.5,47.5
E01007848,52.5,47.5
E01007950,52.5,47.5
E01008094,52.5,47.5
E01007964,52.5,47.5
E01007925,52.5,47.5
E01007885,52.5,47.5
E01010656,52.5,47.5
E01010599,52.5,47.5
E01010748,52.5,47.5
E01011056,52.5,47.5
E01011063,52.5,47.5
E01011162,52.5,47.5
E01011105,52.5,47.5
E01011578,52.5,47.5
E01011460,52.5,47.5
E01011589,52.5,47.5
E01011412,52.5,47.5
E01011336,52.5,47.5
E01011618,52.5,47.5
E01011304,52.5,47.5
E01011307,52.5,47.5
E01011894,52.5,47.5
E01013558,52.5,47.5
E01013458,52.5,47.5
E01013653,52.5,47.5
E01013634,52.5,47.5
E01032602,52.5,47.5
E01013800,52.5,47.5
E01013963,52.5,47.5
E01013835,52.5,47.5
E01013970,52.5,47.5
E01013825,52.5,47.5
E01013972,52.5,47.5
E01027232,52.5,47.5
E01019459,52.5,47.5
E01033388,52.5,47.5
E01019650,52.5,47.5
E01019782,52.5,47.5
E01019820,52.5,47.5
E01019876,52.5,47.5
E01025625,52.5,47.5
E01025874,52.5,47.5
E01025972,52.5,47.5
E01025987,52.5,47.5
E01025990,52.5,47.5
E01026094,52.5,47.5
E01026097,52.5,47.5
E01026186,52.5,47.5
E01026220,52.5,47.5
E01032988,52.5,47.5
E01034703,52.5,47.5
E01026396,52.5,47.5
E01033778,52.5,47.5
E01028001,52.5,47.5
E01028149,52.5,47.5
E01028147,52.5,47.5
E01028345,52.5,47.5
E01028285,52.5,47.5
E01028381,52.5,47.5
E01014091,52.5,47.5
E01014180,52.5,47.5
E01014357,52.5,47.5
E01014242,52.5,47.5
E01014275,52.5,47.5
E01014239,52.5,47.5
E01028833,52.5,47.5
E01028928,52.5,47.5
E01028970,52.5,47.5
E01028947,52.5,47.5
E01029496,52.5,47.5
E01029555,52.5,47.5
E01029600,52.5,47.5
E01029635,52.5,47.5
E01029719,52.5,47.5
E01029792,52.5,47.5
E01029777,52.5,47.5
E01029830,52.5,47.5
E01029861,52.5,47.5
E01029867,52.5,47.5
E01031178,52.5,47.5
E01033251,52.5,47.5
E01031305,52.5,47.5
E01031289,52.5,47.5
E01032137,52.5,47.5
E01032184,52.5,47.5
E01032185,52.5,47.5
E01032265,52.5,47.5
E01032327,52.5,47.5
E01032401,52.5,47.5
E01032403,52.5,47.5
E01032419,52.5,47.5
E01032460,52.5,47.5
E01009133,52.5,47.5
E01009244,52.5,47.5
E01009232,52.5,47.5
E01009281,52.5,47.5
E01008950,52.5,47.5
E01008940,52.5,47.5
E01009174,52.5,47.5
E01008979,52.5,47.5
E01008945,52.5,47.5
E01009161,52.5,47.5
E01009158,52.5,47.5
E01009276,52.5,47.5
E01034740,52.5,47.5
E01009822,52.5,47.5
E01009800,52.5,47.5
E01009739,52.5,47.5
E01009962,52.5,47.5
E01010094,52.5,47.5
E01033886,52.5,47.5
E01010078,52.5,47.5
E01009934,52.5,47.5
E01010149,52.5,47.5
E01010219,52.5,47.5
E01010322,52.5,47.5
E01010245,52.5,47.5
E01010391,52.5,47.5
E01010359,52.5,47.5
E01010509,52.5,47.5
E01010535,52.5,47.5
E01015797,52.5,47.5
E01015859,52.5,47.5
E01015824,52.5,47.5
E01015985,52.5,47.5
E01017519,52.5,47.5
E01034430,52.5,47.5
E01017379,52.5,47.5
E01018184,52.5,47.5
E01018285,52.5,47.5
E01021246,52.5,47.5
E01021252,52.5,47.5
E01021274,52.5,47.5
E01021304,52.5,47.5
E01021321,52.5,47.5
E01021298,52.5,47.5
E01021423,52.5,47.5
E01021572,52.5,47.5
E01021696,52.5,47.5
E01021693,52.5,47.5
E01021798,52.5,47.5
E01021827,52.5,47.5
E01021837,52.5,47.5
E01021879,52.5,47.5
E01021880,52.5,47.5
E01021998,52.5,47.5
E01021990,52.5,47.5
E01022081,52.5,47.5
E01023343,52.5,47.5
E01023437,52.5,47.5
E01023415,52.5,47.5
E01023374,52.5,47.5
E01023580,52.5,47.5
E01023543,52.5,47.5
E01023551,52.5,47.5
E01023632,52.5,47.5
E01023647,52.5,47.5
E01023812,52.5,47.5
E01023809,52.5,47.5
E01023892,52.5,47.5
E01026502,52.5,47.5
E01026529,52.5,47.5
E01026497,52.5,47.5
E01026603,52.5,47.5
E01026777,52.5,47.5
E01026813,52.5,47.5
E01035144,52.5,47.5
E01029910,52.5,47.5
E01023713,52.5,47.5
E01023781,52.5,47.5
E01030277,52.5,47.5
E01034573,52.5,47.5
E01030148,52.5,47.5
E01000094,52.5,47.5
E01000099,52.5,47.5
E01000170,52.5,47.5
E01000280,52.5,47.5
E01000265,52.5,47.5
E01000320,52.5,47.5
E01000277,52.5,47.5
E01000231,52.5,47.5
E01000162,52.5,47.5
E01000194,52.5,47.5
E01033918,52.5,47.5
E01000373,52.5,47.5
E01000372,52.5,47.5
E01000409,52.5,47.5
E01000374,52.5,47.5
E01000458,52.5,47.5
E01000545,52.5,47.5
E01000533,52.5,47.5
E01000647,52.5,47.5
E01000669,52.5,47.5
E01000754,52.5,47.5
E01000910,52.5,47.5
E01000923,52.5,47.5
E01000886,52.5,47.5
E01000882,52.5,47.5
E01000848,52.5,47.5
E01000860,52.5,47.5
E01000853,52.5,47.5
E01001160,52.5,47.5
E01001086,52.5,47.5
E01001153,52.5,47.5
E01001140,52.5,47.5
E01001132,52.5,47.5
E01000985,52.5,47.5
E01001055,52.5,47.5
E01001078,52.5,47.5
E01001020,52.5,47.5
E01001257,52.5,47.5
E01001281,52.5,47.5
E01001356,52.5,47.5
E01001223,52.5,47.5
E01001441,52.5,47.5
E01001469,52.5,47.5
E01001463,52.5,47.5
E01001688,52.5,47.5
E01001613,52.5,47.5
E01001719,52.5,47.5
E01001787,52.5,47.5
E01001839,52.5,47.5
E01001774,52.5,47.5
E01035485,52.5,47.5
E01001861,52.5,47.5
E01001895,52.5,47.5
E01001885,52.5,47.5
E01001909,52.5,47.5
E01001883,52.5,47.5
E01001903,52.5,47.5
E01002090,52.5,47.5
E01002076,52.5,47.5
E01002023,52.5,47.5
E01002019,52.5,47.5
E01002008,52.5,47.5
E01002058,52.5,47.5
E01002146,52.5,47.5
E01002187,52.5,47.5
E01002218,52.5,47.5
E01002310,52.5,47.5
E01002311,52.5,47.5
E01032577,52.5,47.5
E01002634,52.5,47.5
E01002563,52.5,47.5
E01002628,52.5,47.5
E01002564,52.5,47.5
E01002794,52.5,47.5
E01002711,52.5,47.5
E01002855,52.5,47.5
E01003006,52.5,47.5
E01002951,52.5,47.5
E01002974,52.5,47.5
E01002930,52.5,47.5
E01002965,52.5,47.5
E01003002,52.5,47.5
E01003032,52.5,47.5
E01003164,52.5,47.5
E01034388,52.5,47.5
E01033324,52.5,47.5
E01003276,52.5,47.5
E01003230,52.5,47.5
E01003224,52.5,47.5
E01003315,52.5,47.5
E01003443,52.5,47.5
E01003373,52.5,47.5
E01003390,52.5,47.5
E01003422,52.5,47.5
E01003741,52.5,47.5
E01003735,52.5,47.5
E01003879,52.5,47.5
E01003917,52.5,47.5
E01004145,52.5,47.5
E01004158,52.5,47.5
E01032765,52.5,47.5
E01035667,52.5,47.5
E01004389,52.5,47.5
E01004390,52.5,47.5
E01004412,52.5,47.5
E01004370,52.5,47.5
E01004553,52.5,47.5
E01035494,52.5,47.5
E01016174,52.5,47.5
E01016094,52.5,47.5
E01016217,52.5,47.5
E01016318,52.5,47.5
E01016569,52.5,47.5
E01016797,52.5,47.5
E01016792,52.5,47.5
E01016758,52.5,47.5
E01016916,52.5,47.5
E01016904,52.5,47.5
E01016887,52.5,47.5
E01016893,52.5,47.5
E01016974,52.5,47.5
E01016868,52.5,47.5
E01016986,52.5,47.5
E01017091,52.5,47.5
E01017085,52.5,47.5
E01017338,52.5,47.5
E01017350,52.5,47.5
E01017370,52.5,47.5
E01017647,52.5,47.5
E01017743,52.5,47.5
E01017815,52.5,47.5
E01017899,52.5,47.5
E01017889,52.5,47.5
E01020955,52.5,47.5
E01020945,52.5,47.5
E01020941,52.5,47.5
E01020961,52.5,47.5
E01021013,52.5,47.5
E01021052,52.5,47.5
E01021053,52.5,47.5
E01021055,52.5,47.5
E01021201,52.5,47.5
E01021166,52.5,47.5
E01021211,52.5,47.5
E01034710,52.5,47.5
E01022584,52.5,47.5
E01022721,52.5,47.5
E01022819,52.5,47.5
E01022961,52.5,47.5
E01022906,52.5,47.5
E01022969,52.5,47.5
E01034067,52.5,47.5
E01022943,52.5,47.5
E01022946,52.5,47.5
E01023053,52.5,47.5
E01023105,52.5,47.5
E01035462,52.5,47.5
E01023250,52.5,47.5
E01023285,52.5,47.5
E01024058,52.5,47.5
E01024089,52.5,47.5
E01024187,52.5,47.5
E01024219,52.5,47.5
E01024227,52.5,47.5
E01024222,52.5,47.5
E01024239,52.5,47.5
E01024308,52.5,47.5
E01024309,52.5,47.5
E01024354,52.5,47.5
E01024392,52.5,47.5
E01024364,52.5,47.5
E01024447,52.5,47.5
E01024470,52.5,47.5
E01024523,52.5,47.5
E01024524,52.5,47.5
E01024654,52.5,47.5
E01024693,52.5,47.5
E01024709,52.5,47.5
E01035002,52.5,47.5
E01035003,52.5,47.5
E01024734,52.5,47.5
E01024848,52.5,47.5
E01024818,52.5,47.5
E01028595,52.5,47.5
E01028538,52.5,47.5
E01030308,52.5,47.5
E01030409,52.5,47.5
E01030490,52.5,47.5
E01030556,52.5,47.5
E01030648,52.5,47.5
E01030884,52.5,47.5
E01031375,52.5,47.5
E01034825,52.5,47.5
E01031479,52.5,47.5
E01031476,52.5,47.5
E01031524,52.5,47.5
E01031558,52.5,47.5
E01031662,52.5,47.5
E01031773,52.5,47.5
E01031832,52.5,47.5
E01014519,52.5,47.5
E01014608,52.5,47.5
E01014752,52.5,47.5
E01014780,52.5,47.5
E01014763,52.5,47.5
E01014829,52.5,47.5
E01014806,52.5,47.5
E01032679,52.5,47.5
E01015088,52.5,47.5
E01015146,52.5,47.5
E01015078,52.5,47.5
E01015528,52.5,47.5
E01015503,52.5,47.5
E01015587,52.5,47.5
E01018782,52.5,47.5
E01018825,52.5,47.5
E01018819,52.5,47.5
E01018880,52.5,47.5
E01018885,52.5,47.5
E01018940,52.5,47.5
E01018945,52.5,47.5
E01018932,52.5,47.5
E01019037,52.5,47.5
E01031921,52.5,47.5
E01031970,52.5,47.5
E01032081,52.5,47.5
E01015312,52.5,47.5
E01015310,52.5,47.5
E01015397,52.5,47.5
E01020488,52.5,47.5
E01020559,52.5,47.5
E01019920,52.5,47.5
E01020003,52.5,47.5
E01020015,52.5,47.5
E01034634,52.5,47.5
E01020136,52.5,47.5
E01020192,52.5,47.5
E01020275,52.5,47.5
E01020342,52.5,47.5
E01022131,52.5,47.5
E01022179,52.5,47.5
E01034785,52.5,47.5
E01022260,52.5,47.5
E01022257,52.5,47.5
E01022454,52.5,47.5
E01029132,52.5,47.5
E01029124,52.5,47.5
E01029255,52.5,47.5
E01029184,52.5,47.5
E01029317,52.5,47.5
E01029277,52.5,47.5
E01029326,52.5,47.5
E01012131,52.4,47.6
E01012140,52.4,47.6
E01012192,52.4,47.6
E01012205,52.4,47.6
E01012312,52.4,47.6
E01020615,52.4,47.6
E01020600,52.4,47.6
E01020717,52.4,47.6
E01020820,52.4,47.6
E01020847,52.4,47.6
E01027421,52.4,47.6
E01027465,52.4,47.6
E01008309,52.4,47.6
E01008353,52.4,47.6
E01008377,52.4,47.6
E01008314,52.4,47.6
E01008345,52.4,47.6
E01008442,52.4,47.6
E01008560,52.4,47.6
E01008625,52.4,47.6
E01008614,52.4,47.6
E01008804,52.4,47.6
E01008263,52.4,47.6
E01008240,52.4,47.6
E01012406,52.4,47.6
E01012469,52.4,47.6
E01012481,52.4,47.6
E01012532,52.4,47.6
E01012516,52.4,47.6
E01012745,52.4,47.6
E01018427,52.4,47.6
E01018571,52.4,47.6
E01018547,52.4,47.6
E01018566,52.4,47.6
E01018686,52.4,47.6
E01018733,52.4,47.6
E01019095,52.4,47.6
E01019359,52.4,47.6
E01024951,52.4,47.6
E01025057,52.4,47.6
E01025044,52.4,47.6
E01025045,52.4,47.6
E01025211,52.4,47.6
E01025238,52.4,47.6
E01025434,52.4,47.6
E01025556,52.4,47.6
E01025604,52.4,47.6
E01025603,52.4,47.6
E01004792,52.4,47.6
E01004891,52.4,47.6
E01005246,52.4,47.6
E01005155,52.4,47.6
E01005264,52.4,47.6
E01005116,52.4,47.6
E01005290,52.4,47.6
E01005414,52.4,47.6
E01005332,52.4,47.6
E01005376,52.4,47.6
E01005463,52.4,47.6
E01005474,52.4,47.6
E01005466,52.4,47.6
E01005536,52.4,47.6
E01005673,52.4,47.6
E01005601,52.4,47.6
E01005888,52.4,47.6
E01005884,52.4,47.6
E01005804,52.4,47.6
E01006191,52.4,47.6
E01006077,52.4,47.6
E01006138,52.4,47.6
E01034833,52.4,47.6
E01006488,52.4,47.6
E01006489,52.4,47.6
E01006573,52.4,47.6
E01006725,52.4,47.6
E01006772,52.4,47.6
E01006553,52.4,47.6
E01006823,52.4,47.6
E01006866,52.4,47.6
E01006861,52.4,47.6
E01006888,52.4,47.6
E01006926,52.4,47.6
E01007078,52.4,47.6
E01007082,52.4,47.6
E01007108,52.4,47.6
E01007312,52.4,47.6
E01034837,52.4,47.6
E01007225,52.4,47.6
E01007261,52.4,47.6
E01007267,52.4,47.6
E01007293,52.4,47.6
E01007260,52.4,47.6
E01007174,52.4,47.6
E01012788,52.4,47.6
E01012789,52.4,47.6
E01012843,52.4,47.6
E01012942,52.4,47.6
E01012946,52.4,47.6
E01034755,52.4,47.6
E01012925,52.4,47.6
E01013219,52.4,47.6
E01013194,52.4,47.6
E01013411,52.4,47.6
E01013351,52.4,47.6
E01027595,52.4,47.6
E01027610,52.4,47.6
E01027642,52.4,47.6
E01034963,52.4,47.6
E01027661,52.4,47.6
E01027746,52.4,47.6
E01027855,52.4,47.6
E01034975,52.4,47.6
E01007433,52.4,47.6
E01007353,52.4,47.6
E01007376,52.4,47.6
E01007430,52.4,47.6
E01007468,52.4,47.6
E01007518,52.4,47.6
E01007651,52.4,47.6
E01007581,52.4,47.6
E01007520,52.4,47.6
E01007544,52.4,47.6
E01007597,52.4,47.6
E01007858,52.4,47.6
E01008100,52.4,47.6
E01007982,52.4,47.6
E01008034,52.4,47.6
E01007831,52.4,47.6
E01007823,52.4,47.6
E01008082,52.4,47.6
E01008025,52.4,47.6
E01007842,52.4,47.6
E01034846,52.4,47.6
E01010721,52.4,47.6
E01010859,52.4,47.6
E01010848,52.4,47.6
E01010931,52.4,47.6
E01010937,52.4,47.6
E01010880,52.4,47.6
E01011057,52.4,47.6
E01011203,52.4,47.6
E01011089,52.4,47.6
E01011154,52.4,47.6
E01011117,52.4,47.6
E01011579,52.4,47.6
E01011568,52.4,47.6
E01011652,52.4,47.6
E01011514,52.4,47.6
E01011425,52.4,47.6
E01011335,52.4,47.6
E01011337,52.4,47.6
E01011287,52.4,47.6
E01011417,52.4,47.6
E01011466,52.4,47.6
E01011497,52.4,47.6
E01011795,52.4,47.6
E01011798,52.4,47.6
E01011801,52.4,47.6
E01034269,52.4,47.6
E01011936,52.4,47.6
E01013500,52.4,47.6
E01013600,52.4,47.6
E01013652,52.4,47.6
E01013787,52.4,47.6
E01013879,52.4,47.6
E01013882,52.4,47.6
E01013886,52.4,47.6
E01013859,52.4,47.6
E01027019,52.4,47.6
E01027248,52.4,47.6
E01027182,52.4,47.6
E01027197,52.4,47.6
E01027190,52.4,47.6
E01027139,52.4,47.6
E01027210,52.4,47.6
E01027236,52.4,47.6
E01027265,52.4,47.6
E01019537,52.4,47.6
E01019635,52.4,47.6
E01019599,52.4,47.6
E01019642,52.4,47.6
E01019638,52.4,47.6
E01019645,52.4,47.6
E01019733,52.4,47.6
E01019845,52.4,47.6
E01025733,52.4,47.6
E01025756,52.4,47.6
E01025757,52.4,47.6
E01025671,52.4,47.6
E01025802,52.4,47.6
E01025812,52.4,47.6
E01025971,52.4,47.6
E01026000,52.4,47.6
E01026088,52.4,47.6
E01034686,52.4,47.6
E01026047,52.4,47.6
E01026224,52.4,47.6
E01026305,52.4,47.6
E01026374,52.4,47.6
E01026375,52.4,47.6
